ExceptionID,LoanID,Category,Priority,Status,CreatedDate,OwnerTeam,AgeDays
E0002086,L0001349,KYC Failure,High,Manual Review,2025-04-29,Compliance,5
E0002087,L0001350,Payment Mismatch,Low,Open,2026-03-25,Loan Ops,5
E0002088,L0001350,Missed Payment,Low,Resolved,2026-05-29,Loan Ops,6
E0002089,L0001351,Missed Payment,Low,In Progress,2025-07-26,Finance Ops,4
E0002090,L0001351,Missed Payment,Medium,Open,2025-10-24,Collections,6
E0002091,L0001351,Payment Mismatch,Low,Resolved,2026-02-22,Loan Ops,1
E0002092,L0001352,Payment Mismatch,Low,Open,2026-10-14,Finance Ops,4
E0002093,L0001352,Payment Mismatch,Medium,Resolved,2027-01-19,Loan Ops,4
E0002094,L0001352,Missed Payment,Medium,In Progress,2027-07-23,Collections,2
E0002095,L0001352,KYC Failure,High,Resolved,2026-02-14,Compliance,1
E0002096,L0001353,Missed Payment,High,Open,2026-04-01,Loan Ops,6
E0002097,L0001354,Missed Payment,High,Open,2025-05-18,Collections,2
E0002098,L0001354,Missed Payment,Low,Resolved,2025-09-11,Finance Ops,1
E0002099,L0001354,Missed Payment,Medium,In Progress,2025-11-17,Finance Ops,1
E0002100,L0001355,KYC Failure,High,Manual Review,2025-06-07,Compliance,1
E0002101,L0001356,KYC Failure,High,Resolved,2025-02-22,Compliance,1
E0002102,L0001357,Payment Mismatch,High,Open,2026-07-02,Collections,6
E0002103,L0001357,Payment Mismatch,High,Retest,2026-07-24,Finance Ops,5
E0002104,L0001358,Payment Mismatch,Low,Resolved,2026-08-20,Finance Ops,2
E0002105,L0001359,Payment Mismatch,Medium,Open,2026-02-05,Finance Ops,4
E0002106,L0001360,Payment Mismatch,Low,Retest,2025-12-08,Finance Ops,7
E0002107,L0001360,Missed Payment,High,Resolved,2026-01-05,Finance Ops,6
E0002108,L0001361,Payment Mismatch,Medium,Open,2025-11-28,Collections,6
E0002109,L0001361,Missed Payment,Low,Resolved,2025-12-28,Collections,4
E0002110,L0001362,Payment Mismatch,Medium,Open,2026-07-27,Finance Ops,5
E0002111,L0001363,Missed Payment,Low,Retest,2025-07-15,Collections,3
E0002112,L0001363,Payment Mismatch,Low,Open,2025-09-12,Collections,1
E0002113,L0001363,Missed Payment,Low,Open,2025-10-12,Loan Ops,3
E0002114,L0001364,Missed Payment,High,In Progress,2026-02-21,Loan Ops,2
E0002115,L0001364,Payment Mismatch,Low,Resolved,2026-06-21,Finance Ops,2
E0002116,L0001364,Missed Payment,High,In Progress,2026-10-22,Loan Ops,6
E0002117,L0001365,Missed Payment,Low,Open,2025-08-13,Loan Ops,2
E0002118,L0001366,Payment Mismatch,High,In Progress,2025-12-29,Loan Ops,7
E0002119,L0001367,Payment Mismatch,Medium,In Progress,2025-09-23,Collections,3
E0002120,L0001368,Missed Payment,High,Retest,2025-11-23,Finance Ops,5
E0002121,L0001368,Payment Mismatch,Medium,Resolved,2026-01-21,Finance Ops,5
E0002122,L0001369,Missed Payment,Low,Retest,2026-03-29,Finance Ops,1
E0002123,L0001369,Payment Mismatch,Low,Resolved,2026-11-05,Finance Ops,3
E0002124,L0001371,Missed Payment,Low,Retest,2025-06-29,Collections,2
E0002125,L0001371,Missed Payment,Medium,Retest,2025-08-21,Finance Ops,3
E0002126,L0001371,Payment Mismatch,Medium,Retest,2025-12-01,Loan Ops,6
E0002127,L0001371,Missed Payment,Low,Retest,2026-09-19,Loan Ops,2
E0002128,L0001372,Payment Mismatch,Low,In Progress,2026-11-28,Finance Ops,7
E0002129,L0001373,Payment Mismatch,Medium,Resolved,2026-09-27,Collections,4
E0002130,L0001374,Payment Mismatch,Low,In Progress,2026-06-02,Finance Ops,7
E0002131,L0001375,Payment Mismatch,High,Retest,2025-11-16,Collections,6
E0002132,L0001378,Missed Payment,Low,Resolved,2026-07-13,Collections,1
E0002133,L0001379,Missed Payment,High,Retest,2025-07-04,Loan Ops,5
E0002134,L0001379,Missed Payment,Low,Retest,2026-02-26,Collections,1
E0002135,L0001380,Payment Mismatch,Medium,Resolved,2026-08-20,Loan Ops,3
E0002136,L0001383,Payment Mismatch,Low,Resolved,2025-12-25,Loan Ops,1
E0002137,L0001383,KYC Failure,High,Manual Review,2025-08-23,Compliance,2
E0002138,L0001384,Missed Payment,Medium,Resolved,2026-03-20,Loan Ops,4
E0002139,L0001384,Missed Payment,High,Open,2026-07-16,Finance Ops,1
E0002140,L0001384,KYC Failure,High,Manual Review,2025-12-12,Compliance,3
E0002141,L0001386,Missed Payment,Low,Resolved,2026-01-19,Loan Ops,6
E0002142,L0001387,Payment Mismatch,Medium,In Progress,2026-07-13,Loan Ops,4
E0002143,L0001387,Missed Payment,Low,Retest,2026-10-30,Loan Ops,6
E0002144,L0001387,KYC Failure,High,Manual Review,2026-05-28,Compliance,1
E0002145,L0001388,Payment Mismatch,High,Retest,2026-01-19,Collections,6
E0002146,L0001388,Missed Payment,Low,Resolved,2026-05-21,Loan Ops,7
E0002147,L0001389,Payment Mismatch,Medium,Retest,2026-01-01,Collections,4
E0002148,L0001389,Missed Payment,Low,In Progress,2026-04-05,Collections,2
E0002149,L0001389,Payment Mismatch,Low,Open,2026-09-28,Loan Ops,5
E0002150,L0001389,Missed Payment,High,Open,2026-10-31,Collections,4
E0002151,L0001390,KYC Failure,High,Manual Review,2026-04-28,Compliance,4
E0002152,L0001391,Missed Payment,High,Retest,2026-06-20,Loan Ops,5
E0002153,L0001391,Payment Mismatch,Medium,Open,2026-10-19,Collections,6
E0002154,L0001393,Payment Mismatch,High,Resolved,2026-05-06,Loan Ops,2
E0002155,L0001396,Payment Mismatch,High,Open,2026-02-03,Collections,3
E0002156,L0001396,Payment Mismatch,Medium,Open,2026-06-03,Finance Ops,4
E0002157,L0001396,Payment Mismatch,High,In Progress,2026-07-31,Finance Ops,4
E0002158,L0001398,KYC Failure,High,Manual Review,2026-06-02,Compliance,1
E0002159,L0001399,Missed Payment,High,Open,2026-08-09,Collections,2
E0002160,L0001402,Missed Payment,Low,Retest,2026-01-31,Finance Ops,5
E0002161,L0001402,Payment Mismatch,Low,Open,2026-06-02,Collections,4
E0002162,L0001403,Payment Mismatch,Medium,Retest,2025-02-27,Loan Ops,4
E0002163,L0001404,Missed Payment,High,Retest,2026-09-28,Loan Ops,6
E0002164,L0001404,Missed Payment,Medium,In Progress,2027-01-26,Finance Ops,5
E0002165,L0001404,KYC Failure,High,Manual Review,2026-03-30,Compliance,2
E0002166,L0001405,Missed Payment,Low,Open,2026-04-12,Loan Ops,3
E0002167,L0001405,Missed Payment,High,In Progress,2026-06-21,Loan Ops,7
E0002168,L0001406,Payment Mismatch,High,Open,2026-03-05,Finance Ops,3
E0002169,L0001406,Payment Mismatch,Medium,Resolved,2026-10-06,Loan Ops,6
E0002170,L0001406,Payment Mismatch,Medium,Open,2026-11-02,Collections,3
E0002171,L0001407,Missed Payment,Low,Open,2025-12-27,Collections,5
E0002172,L0001407,Missed Payment,Medium,Open,2026-02-25,Finance Ops,2
E0002173,L0001407,Payment Mismatch,Medium,Open,2026-05-27,Loan Ops,6
E0002174,L0001408,Missed Payment,High,Resolved,2025-08-28,Collections,5
E0002175,L0001408,Payment Mismatch,High,Resolved,2025-09-24,Collections,1
E0002176,L0001408,Payment Mismatch,Medium,Retest,2026-06-27,Collections,1
E0002177,L0001408,Missed Payment,Medium,In Progress,2026-08-01,Finance Ops,2
E0002178,L0001408,Payment Mismatch,High,Resolved,2026-08-20,Finance Ops,1
E0002179,L0001408,Missed Payment,Low,Retest,2026-09-25,Collections,1
E0002180,L0001410,Payment Mismatch,Low,Resolved,2025-05-22,Loan Ops,1
E0002181,L0001410,Payment Mismatch,Medium,Retest,2025-09-10,Finance Ops,2
E0002182,L0001410,KYC Failure,High,Resolved,2025-03-07,Compliance,1
E0002183,L0001411,Missed Payment,High,Resolved,2026-03-25,Loan Ops,6
E0002184,L0001412,Missed Payment,High,Retest,2025-11-04,Finance Ops,2
E0002185,L0001412,Payment Mismatch,High,Resolved,2026-03-02,Collections,1
E0002186,L0001413,Missed Payment,Low,Open,2026-03-26,Finance Ops,6
E0002187,L0001415,Payment Mismatch,High,Open,2025-06-13,Collections,7
E0002188,L0001416,Payment Mismatch,Medium,In Progress,2026-11-21,Collections,2
E0002189,L0001416,Missed Payment,Low,Open,2026-12-29,Finance Ops,5
E0002190,L0001417,Payment Mismatch,Medium,Resolved,2025-10-06,Finance Ops,1
E0002191,L0001417,Payment Mismatch,Low,Open,2026-08-05,Loan Ops,4
E0002192,L0001418,Missed Payment,Low,Resolved,2025-07-14,Loan Ops,6
E0002193,L0001418,KYC Failure,High,Resolved,2025-04-27,Compliance,4
E0002194,L0001419,Payment Mismatch,Medium,Retest,2025-05-27,Finance Ops,6
E0002195,L0001419,Missed Payment,Medium,Resolved,2025-11-18,Finance Ops,2
E0002196,L0001419,Missed Payment,Low,Resolved,2026-01-22,Collections,2
E0002197,L0001420,Missed Payment,Medium,In Progress,2026-11-22,Loan Ops,7
E0002198,L0001420,Payment Mismatch,Medium,Retest,2027-01-19,Loan Ops,4
E0002199,L0001421,KYC Failure,High,Open,2025-11-06,Compliance,2
E0002200,L0001423,Payment Mismatch,Medium,Retest,2026-11-28,Loan Ops,5
E0002201,L0001423,Payment Mismatch,Medium,Resolved,2027-06-01,Loan Ops,3
E0002202,L0001423,KYC Failure,High,Manual Review,2026-01-01,Compliance,4
E0002203,L0001424,Payment Mismatch,Low,Open,2026-03-11,Loan Ops,3
E0002204,L0001424,KYC Failure,High,Resolved,2025-06-11,Compliance,1
E0002205,L0001425,Missed Payment,Medium,Open,2026-03-10,Finance Ops,5
E0002206,L0001425,Missed Payment,High,In Progress,2026-05-31,Collections,1
E0002207,L0001426,Payment Mismatch,High,In Progress,2026-11-19,Collections,1
E0002208,L0001426,Payment Mismatch,Medium,In Progress,2026-12-16,Finance Ops,5
E0002209,L0001426,Payment Mismatch,High,Resolved,2027-01-15,Finance Ops,4
E0002210,L0001426,KYC Failure,High,Manual Review,2026-01-15,Compliance,3
E0002211,L0001428,Missed Payment,Medium,Resolved,2027-06-24,Loan Ops,2
E0002212,L0001429,Payment Mismatch,High,Retest,2026-01-15,Collections,2
E0002213,L0001429,Missed Payment,Medium,Retest,2026-03-26,Loan Ops,5
E0002214,L0001429,KYC Failure,High,Resolved,2025-09-14,Compliance,5
E0002215,L0001430,Payment Mismatch,Low,Resolved,2026-02-17,Finance Ops,2
E0002216,L0001431,Missed Payment,Low,Open,2026-02-24,Collections,3
E0002217,L0001431,Payment Mismatch,Low,In Progress,2026-07-28,Loan Ops,1
E0002218,L0001432,Payment Mismatch,Medium,Retest,2025-09-23,Collections,5
E0002219,L0001432,Payment Mismatch,Medium,In Progress,2026-07-29,Loan Ops,2
E0002220,L0001433,Missed Payment,Medium,Retest,2027-02-20,Finance Ops,3
E0002221,L0001434,Payment Mismatch,High,Resolved,2026-05-01,Loan Ops,5
E0002222,L0001434,Payment Mismatch,Medium,In Progress,2027-02-23,Finance Ops,4
E0002223,L0001434,Missed Payment,High,Resolved,2027-03-25,Loan Ops,5
E0002224,L0001435,Payment Mismatch,High,Resolved,2026-01-14,Finance Ops,6
E0002225,L0001435,Payment Mismatch,Medium,Open,2026-02-08,Finance Ops,4
E0002226,L0001435,Payment Mismatch,Low,Open,2026-05-06,Loan Ops,2
E0002227,L0001435,Payment Mismatch,Low,In Progress,2026-06-04,Collections,5
E0002228,L0001436,Missed Payment,Medium,In Progress,2026-11-27,Loan Ops,3
E0002229,L0001436,KYC Failure,High,Resolved,2026-04-24,Compliance,3
E0002230,L0001437,Payment Mismatch,Medium,Retest,2026-01-29,Finance Ops,5
E0002231,L0001437,Missed Payment,High,Open,2026-04-18,Finance Ops,6
E0002232,L0001437,KYC Failure,High,Resolved,2025-09-15,Compliance,4
E0002233,L0001438,Missed Payment,Low,Resolved,2025-08-22,Loan Ops,3
E0002234,L0001439,Payment Mismatch,High,In Progress,2025-10-08,Loan Ops,7
E0002235,L0001440,KYC Failure,High,Open,2025-08-21,Compliance,2
E0002236,L0001441,Payment Mismatch,High,Retest,2026-07-02,Collections,4
E0002237,L0001442,KYC Failure,High,Resolved,2026-01-12,Compliance,4
E0002238,L0001443,Payment Mismatch,Medium,In Progress,2026-01-05,Loan Ops,4
E0002239,L0001443,KYC Failure,High,Open,2025-07-26,Compliance,2
E0002240,L0001444,Missed Payment,High,Resolved,2026-01-09,Finance Ops,5
E0002241,L0001444,Payment Mismatch,Low,Retest,2026-02-08,Finance Ops,5
E0002242,L0001444,Missed Payment,Low,Resolved,2026-04-18,Finance Ops,4
E0002243,L0001445,Missed Payment,Medium,In Progress,2026-03-13,Finance Ops,2
E0002244,L0001445,Missed Payment,Low,In Progress,2026-08-08,Finance Ops,6
E0002245,L0001445,Missed Payment,High,Resolved,2026-12-09,Loan Ops,6
E0002246,L0001445,Missed Payment,Medium,In Progress,2027-05-09,Collections,6
E0002247,L0001446,Missed Payment,Medium,Retest,2025-02-11,Finance Ops,7
E0002248,L0001446,Payment Mismatch,High,Resolved,2025-04-09,Collections,2
E0002249,L0001446,Payment Mismatch,Medium,Open,2025-09-06,Finance Ops,5
E0002250,L0001446,Payment Mismatch,Low,Resolved,2025-10-06,Finance Ops,4
E0002251,L0001446,Payment Mismatch,Low,In Progress,2026-05-03,Finance Ops,3
E0002252,L0001447,Payment Mismatch,Medium,Open,2025-09-02,Collections,4
E0002253,L0001447,Missed Payment,High,Retest,2025-10-01,Collections,2
E0002254,L0001448,Payment Mismatch,High,Open,2026-05-08,Loan Ops,4
E0002255,L0001448,Payment Mismatch,Low,In Progress,2026-09-30,Finance Ops,4
E0002256,L0001452,Payment Mismatch,Medium,In Progress,2026-02-06,Collections,1
E0002257,L0001452,Payment Mismatch,Medium,Open,2026-07-05,Loan Ops,1
E0002258,L0001452,Missed Payment,Medium,In Progress,2026-09-07,Finance Ops,3
E0002259,L0001453,Payment Mismatch,Medium,In Progress,2025-10-25,Loan Ops,2
E0002260,L0001453,Payment Mismatch,High,Open,2025-12-28,Collections,4
E0002261,L0001454,Payment Mismatch,Medium,Open,2025-11-19,Finance Ops,5
E0002262,L0001455,Payment Mismatch,Low,Open,2026-09-07,Collections,3
E0002263,L0001457,Payment Mismatch,High,Resolved,2025-12-15,Collections,6
E0002264,L0001457,Payment Mismatch,High,Resolved,2026-07-08,Loan Ops,6
E0002265,L0001457,Missed Payment,Medium,In Progress,2026-10-30,Finance Ops,3
E0002266,L0001458,Missed Payment,High,Retest,2025-10-16,Loan Ops,3
E0002267,L0001458,Payment Mismatch,Low,Open,2025-11-14,Loan Ops,1
E0002268,L0001458,Missed Payment,High,Retest,2026-10-10,Finance Ops,1
E0002269,L0001460,Payment Mismatch,Low,Retest,2026-03-14,Finance Ops,3
E0002270,L0001460,Payment Mismatch,Low,In Progress,2026-10-12,Collections,7
E0002271,L0001462,Missed Payment,High,Resolved,2026-02-17,Finance Ops,7
E0002272,L0001462,KYC Failure,High,Manual Review,2025-11-17,Compliance,1
E0002273,L0001463,Payment Mismatch,Low,Open,2025-08-31,Collections,3
E0002274,L0001463,Payment Mismatch,Low,Resolved,2025-10-27,Finance Ops,2
E0002275,L0001463,Payment Mismatch,Low,Resolved,2026-01-02,Collections,3
E0002276,L0001464,Missed Payment,High,In Progress,2025-11-16,Collections,5
E0002277,L0001466,Payment Mismatch,Medium,In Progress,2026-06-27,Loan Ops,1
E0002278,L0001467,Payment Mismatch,Medium,In Progress,2026-07-21,Finance Ops,5
E0002279,L0001468,Missed Payment,Medium,Open,2025-11-13,Collections,2
E0002280,L0001469,Missed Payment,High,Retest,2026-12-04,Finance Ops,4
E0002281,L0001469,Missed Payment,Medium,Open,2026-12-24,Loan Ops,4
E0002282,L0001469,Payment Mismatch,Low,Resolved,2027-01-28,Finance Ops,7
E0002283,L0001469,Missed Payment,High,Open,2027-02-22,Collections,7
E0002284,L0001469,KYC Failure,High,Resolved,2026-04-21,Compliance,1
E0002285,L0001470,Payment Mismatch,Medium,Open,2026-02-19,Loan Ops,5
E0002286,L0001470,Missed Payment,High,In Progress,2026-04-20,Collections,7
E0002287,L0001471,Payment Mismatch,High,Resolved,2027-01-27,Finance Ops,1
E0002288,L0001472,Payment Mismatch,Low,In Progress,2025-11-01,Collections,6
E0002289,L0001475,Payment Mismatch,High,Open,2026-07-10,Loan Ops,6
E0002290,L0001476,Missed Payment,High,Open,2025-12-17,Loan Ops,3
E0002291,L0001477,Payment Mismatch,Low,In Progress,2027-01-04,Finance Ops,3
E0002292,L0001477,KYC Failure,High,Resolved,2025-09-05,Compliance,1
E0002293,L0001478,Missed Payment,Low,Open,2025-11-25,Finance Ops,5
E0002294,L0001478,Missed Payment,High,Retest,2026-01-24,Collections,7
E0002295,L0001478,Payment Mismatch,Low,Retest,2026-05-14,Finance Ops,3
E0002296,L0001478,Payment Mismatch,High,In Progress,2026-09-16,Collections,3
E0002297,L0001479,Payment Mismatch,Low,Retest,2026-08-25,Loan Ops,4
E0002298,L0001480,Missed Payment,Low,In Progress,2025-11-25,Finance Ops,1
E0002299,L0001480,Missed Payment,Medium,In Progress,2026-03-23,Finance Ops,4
E0002300,L0001481,Payment Mismatch,High,Open,2026-10-03,Finance Ops,6
E0002301,L0001482,Payment Mismatch,Medium,In Progress,2026-04-26,Collections,2
E0002302,L0001482,Missed Payment,High,Resolved,2026-12-21,Loan Ops,3
E0002303,L0001483,Payment Mismatch,Low,In Progress,2025-04-12,Finance Ops,2
E0002304,L0001483,Missed Payment,Medium,In Progress,2025-06-12,Collections,1
E0002305,L0001484,Missed Payment,High,Retest,2026-11-23,Finance Ops,3
E0002306,L0001484,Missed Payment,Low,Open,2026-12-23,Loan Ops,3
E0002307,L0001484,Missed Payment,Low,In Progress,2027-01-16,Finance Ops,3
E0002308,L0001485,Payment Mismatch,High,Resolved,2027-01-27,Collections,1
E0002309,L0001485,Missed Payment,Medium,Resolved,2027-05-26,Loan Ops,2
E0002310,L0001485,Missed Payment,Low,Open,2027-11-22,Finance Ops,3
E0002311,L0001485,KYC Failure,High,Manual Review,2026-05-29,Compliance,2
E0002312,L0001486,Missed Payment,Low,Retest,2025-07-08,Loan Ops,7
E0002313,L0001486,Missed Payment,Medium,Retest,2025-10-01,Loan Ops,6
E0002314,L0001486,Missed Payment,Medium,Open,2025-10-31,Finance Ops,5
E0002315,L0001487,Missed Payment,Medium,Open,2025-11-27,Finance Ops,7
E0002316,L0001490,Payment Mismatch,Low,Open,2026-03-26,Collections,5
E0002317,L0001490,Payment Mismatch,Low,Retest,2026-04-28,Loan Ops,1
E0002318,L0001490,Missed Payment,Low,Resolved,2026-09-22,Loan Ops,5
E0002319,L0001490,Payment Mismatch,Medium,Resolved,2026-10-28,Finance Ops,6
E0002320,L0001490,Missed Payment,Low,In Progress,2026-11-27,Loan Ops,7
E0002321,L0001491,Missed Payment,Medium,Open,2025-12-04,Finance Ops,7
E0002322,L0001491,Payment Mismatch,Medium,In Progress,2026-01-28,Collections,4
E0002323,L0001492,Missed Payment,High,In Progress,2025-11-13,Loan Ops,3
E0002324,L0001492,Payment Mismatch,Medium,Resolved,2025-12-25,Loan Ops,3
E0002325,L0001493,Missed Payment,High,Open,2026-11-08,Finance Ops,4
E0002326,L0001493,Missed Payment,Low,Open,2026-12-07,Collections,4
E0002327,L0001493,Missed Payment,High,In Progress,2027-02-15,Collections,1
E0002328,L0001494,Missed Payment,High,Retest,2026-05-28,Finance Ops,2
E0002329,L0001494,Payment Mismatch,Low,Resolved,2026-06-26,Collections,4
E0002330,L0001496,Payment Mismatch,High,Retest,2026-03-20,Collections,3
E0002331,L0001497,Missed Payment,High,In Progress,2026-08-10,Collections,2
E0002332,L0001497,Missed Payment,Medium,Open,2026-11-13,Collections,7
E0002333,L0001498,Payment Mismatch,Low,Retest,2026-01-19,Loan Ops,6
E0002334,L0001499,Missed Payment,Low,In Progress,2026-10-05,Finance Ops,4
E0002335,L0001499,Payment Mismatch,High,In Progress,2026-11-07,Loan Ops,1
E0002336,L0001499,Missed Payment,Medium,Resolved,2027-06-05,Collections,4
E0002337,L0001502,Payment Mismatch,Medium,Resolved,2026-05-28,Finance Ops,5
E0002338,L0001506,Missed Payment,Low,Open,2026-05-22,Collections,6
E0002339,L0001506,Payment Mismatch,Medium,Open,2026-06-12,Finance Ops,3
E0002340,L0001506,Payment Mismatch,Low,In Progress,2026-07-16,Finance Ops,4
E0002341,L0001506,Missed Payment,Low,Open,2026-09-10,Loan Ops,1
E0002342,L0001506,KYC Failure,High,Open,2025-11-10,Compliance,2
E0002343,L0001507,Missed Payment,Low,Resolved,2026-03-26,Collections,6
E0002344,L0001508,Missed Payment,High,In Progress,2025-08-30,Loan Ops,6
E0002345,L0001508,Payment Mismatch,Medium,Open,2026-02-01,Finance Ops,3
E0002346,L0001508,KYC Failure,High,Resolved,2025-07-24,Compliance,4
E0002347,L0001509,Missed Payment,Medium,In Progress,2026-04-25,Finance Ops,5
E0002348,L0001511,Missed Payment,Low,Resolved,2026-05-05,Collections,2
E0002349,L0001512,Payment Mismatch,Low,Retest,2026-05-22,Loan Ops,3
E0002350,L0001512,Payment Mismatch,Low,In Progress,2026-06-09,Loan Ops,6
E0002351,L0001512,KYC Failure,High,Resolved,2025-12-12,Compliance,5
E0002352,L0001513,Payment Mismatch,High,Open,2025-08-19,Finance Ops,6
E0002353,L0001513,Payment Mismatch,Medium,Retest,2026-03-23,Loan Ops,3
E0002354,L0001513,Payment Mismatch,High,Resolved,2026-05-18,Loan Ops,2
E0002355,L0001513,KYC Failure,High,Manual Review,2025-06-20,Compliance,4
E0002356,L0001515,Missed Payment,High,Open,2025-10-04,Collections,5
E0002357,L0001515,Payment Mismatch,Medium,Open,2026-02-01,Collections,6
E0002358,L0001516,Payment Mismatch,High,Open,2026-10-10,Collections,2
E0002359,L0001516,Payment Mismatch,High,Open,2026-12-11,Collections,6
E0002360,L0001516,Payment Mismatch,Medium,In Progress,2027-02-10,Loan Ops,2
E0002361,L0001516,KYC Failure,High,Open,2026-02-09,Compliance,2
E0002362,L0001517,Payment Mismatch,Medium,In Progress,2025-05-31,Collections,1
E0002363,L0001517,Payment Mismatch,High,In Progress,2025-09-26,Finance Ops,5
E0002364,L0001517,Payment Mismatch,High,Open,2025-11-26,Collections,4
E0002365,L0001519,Missed Payment,Medium,Open,2025-08-13,Loan Ops,5
E0002366,L0001519,Payment Mismatch,Low,Retest,2025-11-01,Collections,5
E0002367,L0001519,Payment Mismatch,High,In Progress,2025-12-06,Collections,7
E0002368,L0001520,Payment Mismatch,Low,Open,2025-07-02,Collections,7
E0002369,L0001520,Missed Payment,Low,Resolved,2025-09-26,Finance Ops,4
E0002370,L0001522,Payment Mismatch,High,Open,2026-03-01,Collections,4
E0002371,L0001523,Missed Payment,Medium,Open,2026-03-07,Collections,6
E0002372,L0001523,Payment Mismatch,Medium,Resolved,2026-11-30,Collections,2
E0002373,L0001524,Payment Mismatch,Low,Retest,2025-10-31,Collections,5
E0002374,L0001524,Payment Mismatch,High,Retest,2026-06-28,Finance Ops,2
E0002375,L0001524,Missed Payment,Medium,Resolved,2026-08-01,Collections,7
E0002376,L0001526,Payment Mismatch,Low,Resolved,2026-04-18,Collections,4
E0002377,L0001527,Payment Mismatch,Low,Resolved,2026-05-19,Collections,3
E0002378,L0001527,Missed Payment,Low,Open,2026-08-06,Collections,5
E0002379,L0001527,KYC Failure,High,Manual Review,2025-11-06,Compliance,3
E0002380,L0001528,Missed Payment,Low,Retest,2026-08-19,Collections,7
E0002381,L0001529,Payment Mismatch,High,Resolved,2025-11-14,Finance Ops,5
E0002382,L0001530,Missed Payment,Low,Open,2026-07-07,Finance Ops,4
E0002383,L0001530,Payment Mismatch,Low,Retest,2026-09-06,Finance Ops,5
E0002384,L0001531,Payment Mismatch,Low,Retest,2025-09-30,Collections,6
E0002385,L0001531,Missed Payment,Low,Resolved,2026-01-06,Loan Ops,3
E0002386,L0001531,KYC Failure,High,Resolved,2025-04-26,Compliance,3
E0002387,L0001532,Missed Payment,High,Open,2025-10-19,Loan Ops,3
E0002388,L0001532,Payment Mismatch,Medium,Resolved,2026-03-17,Loan Ops,5
E0002389,L0001533,Payment Mismatch,High,In Progress,2026-04-26,Finance Ops,3
E0002390,L0001534,Payment Mismatch,High,Resolved,2026-08-28,Loan Ops,4
E0002391,L0001534,Payment Mismatch,High,Resolved,2027-09-20,Loan Ops,5
E0002392,L0001534,Payment Mismatch,Low,In Progress,2027-11-24,Collections,5
E0002393,L0001534,KYC Failure,High,Manual Review,2026-05-25,Compliance,4
E0002394,L0001535,Missed Payment,Low,Retest,2026-09-15,Finance Ops,3
E0002395,L0001536,Payment Mismatch,High,Resolved,2026-05-28,Collections,6
E0002396,L0001536,Payment Mismatch,Low,In Progress,2026-07-04,Collections,4
E0002397,L0001537,Missed Payment,High,Retest,2025-11-10,Finance Ops,4
E0002398,L0001537,Payment Mismatch,Low,In Progress,2026-01-11,Collections,3
E0002399,L0001538,Payment Mismatch,Medium,Resolved,2025-08-06,Collections,7
E0002400,L0001538,Missed Payment,Medium,Open,2026-01-02,Collections,1
E0002401,L0001540,Payment Mismatch,Low,Resolved,2025-07-18,Finance Ops,5
E0002402,L0001541,Payment Mismatch,High,Retest,2026-02-20,Finance Ops,1
E0002403,L0001541,Payment Mismatch,Medium,Open,2026-04-09,Loan Ops,6
E0002404,L0001543,Missed Payment,High,Open,2026-09-28,Collections,3
E0002405,L0001544,Payment Mismatch,High,Open,2025-10-08,Collections,1
E0002406,L0001544,Payment Mismatch,Medium,Resolved,2025-11-02,Loan Ops,7
E0002407,L0001545,Payment Mismatch,High,Retest,2025-12-10,Finance Ops,5
E0002408,L0001545,Missed Payment,Low,Open,2026-01-12,Finance Ops,6
E0002409,L0001545,Missed Payment,High,Open,2026-07-08,Finance Ops,1
E0002410,L0001546,Payment Mismatch,Medium,Open,2025-04-26,Loan Ops,6
E0002411,L0001547,Missed Payment,Low,In Progress,2026-12-15,Collections,5
E0002412,L0001548,Payment Mismatch,Medium,Open,2026-05-26,Loan Ops,6
E0002413,L0001549,Missed Payment,Low,Resolved,2026-04-27,Finance Ops,5
E0002414,L0001549,Payment Mismatch,High,Open,2026-12-22,Loan Ops,3
E0002415,L0001550,Payment Mismatch,Medium,Resolved,2026-10-31,Finance Ops,3
E0002416,L0001550,Payment Mismatch,Low,In Progress,2026-11-28,Collections,4
E0002417,L0001550,Payment Mismatch,High,Resolved,2026-12-29,Loan Ops,5
E0002418,L0001550,Missed Payment,Low,Retest,2027-01-29,Finance Ops,7
E0002419,L0001551,Missed Payment,Medium,Retest,2026-07-24,Finance Ops,7
E0002420,L0001551,Payment Mismatch,Low,Resolved,2027-07-31,Loan Ops,2
E0002421,L0001552,Missed Payment,Medium,Retest,2025-11-10,Finance Ops,2
E0002422,L0001553,Payment Mismatch,Low,In Progress,2026-01-14,Finance Ops,1
E0002423,L0001553,Payment Mismatch,Medium,In Progress,2026-03-21,Collections,7
E0002424,L0001553,Missed Payment,Medium,Retest,2026-05-20,Loan Ops,3
E0002425,L0001554,Payment Mismatch,Low,Resolved,2026-10-29,Finance Ops,1
E0002426,L0001554,Payment Mismatch,Low,Open,2026-11-16,Collections,5
E0002427,L0001555,Missed Payment,Medium,Open,2026-05-31,Collections,3
E0002428,L0001556,Payment Mismatch,Low,Resolved,2025-08-03,Loan Ops,5
E0002429,L0001556,Payment Mismatch,High,Open,2026-09-28,Finance Ops,2
E0002430,L0001557,Payment Mismatch,High,In Progress,2026-09-17,Collections,3
E0002431,L0001558,Payment Mismatch,High,In Progress,2027-01-17,Collections,5
E0002432,L0001558,KYC Failure,High,Resolved,2026-04-14,Compliance,4
E0002433,L0001560,Missed Payment,Low,Resolved,2026-01-22,Collections,3
